fecha;provincia;casos_confirmados;nuevos_positivos;altas;fallecimientos;codigo_ine;Posicion
2022-09-09;Zamora;54431;20;3617;676;49275;41.75,-6.0
2022-09-09;Burgos;125918;19;7459;1096;9059;42.383333,-3.666667
2022-09-09;León;141464;25;9298;1677;24089;42.666667,-6.0
2022-09-09;Salamanca;113252;26;6581;1192;37274;40.833333,-6.0
2022-09-09;Segovia;50345;13;2742;462;40004;41.166667,-4.0
2022-09-09;Soria;33585;5;2041;379;42173;41.666667,-2.666667
2022-09-08;León;141392;18;9298;1677;24089;42.666667,-6.0
2022-09-08;Palencia;63736;28;3915;705;34120;42.432128,-4.520647
2022-09-08;Segovia;50334;12;2742;462;40004;41.166667,-4.0
2022-09-08;Ávila;53155;17;3185;579;5019;40.616092,-4.929031
2022-09-08;Burgos;125905;18;7455;1095;9059;42.383333,-3.666667
2022-09-08;Salamanca;113198;25;6580;1192;37274;40.833333,-6.0
2022-09-08;Valladolid;189819;22;12088;1683;47186;41.583333,-4.666667
2022-09-08;Zamora;54410;14;3613;676;49275;41.75,-6.0
2022-09-08;Soria;33580;3;2040;379;42173;41.666667,-2.666667
2022-09-07;Burgos;125887;14;7450;1094;9059;42.383333,-3.666667
2022-09-07;Palencia;63708;29;3910;705;34120;42.432128,-4.520647
2022-09-07;Salamanca;113173;36;6575;1192;37274;40.833333,-6.0
2022-09-07;Segovia;50322;7;2742;462;40004;41.166667,-4.0
2022-09-07;Zamora;54396;22;3608;675;49275;41.75,-6.0
2022-09-07;Ávila;53138;6;3183;578;5019;40.616092,-4.929031
2022-09-07;León;141374;18;9294;1677;24089;42.666667,-6.0
2022-09-07;Soria;33577;5;2039;379;42173;41.666667,-2.666667
2022-09-07;Valladolid;189797;20;12086;1683;47186;41.583333,-4.666667
2022-09-06;León;141356;50;9293;1676;24089;42.666667,-6.0
2022-09-06;Segovia;50315;6;2742;462;40004;41.166667,-4.0
2022-09-06;Soria;33572;6;2039;379;42173;41.666667,-2.666667
2022-09-06;Ávila;53132;14;3181;578;5019;40.616092,-4.929031
2022-09-06;Burgos;125873;18;7447;1093;9059;42.383333,-3.666667
2022-09-06;Palencia;63679;38;3906;705;34120;42.432128,-4.520647
2022-09-06;Salamanca;113137;73;6568;1191;37274;40.833333,-6.0
2022-09-06;Valladolid;189777;72;12078;1682;47186;41.583333,-4.666667
2022-09-06;Zamora;54374;23;3607;675;49275;41.75,-6.0
2022-09-05;Burgos;125861;14;7446;1093;9059;42.383333,-3.666667
2022-09-05;León;141308;26;9285;1676;24089;42.666667,-6.0
2022-09-05;Salamanca;113079;40;6563;1191;37274;40.833333,-6.0
2022-09-05;Zamora;54350;19;3601;675;49275;41.75,-6.0
2022-09-05;Ávila;53115;12;3179;578;5019;40.616092,-4.929031
2022-09-05;Soria;33559;6;2037;379;42173;41.666667,-2.666667
2022-09-05;Palencia;63648;31;3906;705;34120;42.432128,-4.520647
2022-09-05;Segovia;50310;5;2740;461;40004;41.166667,-4.0
2022-09-05;Valladolid;189719;47;12076;1682;47186;41.583333,-4.666667
2022-09-04;Burgos;125847;7;7446;1093;9059;42.383333,-3.666667
2022-09-04;León;141282;24;9283;1675;24089;42.666667,-6.0
2022-09-04;Palencia;63617;18;3906;705;34120;42.432128,-4.520647
2022-09-04;Salamanca;113039;33;6563;1191;37274;40.833333,-6.0
2022-09-04;Valladolid;189672;14;12074;1681;47186;41.583333,-4.666667
2022-09-04;Zamora;54331;8;3601;675;49275;41.75,-6.0
2022-09-04;Segovia;50305;4;2740;461;40004;41.166667,-4.0
2022-09-04;Ávila;53103;3;3179;578;5019;40.616092,-4.929031
2022-09-04;Soria;33553;3;2037;379;42173;41.666667,-2.666667
2022-09-03;Burgos;125840;10;7445;1093;9059;42.383333,-3.666667
2022-09-03;Palencia;63599;17;3906;705;34120;42.432128,-4.520647
2022-09-03;Salamanca;113006;20;6561;1191;37274;40.833333,-6.0
2022-09-03;Valladolid;189658;12;12073;1681;47186;41.583333,-4.666667
2022-09-03;Ávila;53100;9;3176;577;5019;40.616092,-4.929031
2022-09-03;León;141258;11;9281;1675;24089;42.666667,-6.0
2022-09-03;Segovia;50301;11;2740;461;40004;41.166667,-4.0
2022-09-03;Soria;33550;6;2036;378;42173;41.666667,-2.666667
2022-09-03;Zamora;54323;13;3600;675;49275;41.75,-6.0
2022-09-02;León;141247;71;9272;1675;24089;42.666667,-6.0
2022-09-02;Valladolid;189646;23;12068;1681;47186;41.583333,-4.666667
2022-09-02;Ávila;53091;17;3175;577;5019;40.616092,-4.929031
2022-09-02;Palencia;63582;19;3906;705;34120;42.432128,-4.520647
2022-09-02;Zamora;54310;31;3592;674;49275;41.75,-6.0
2022-09-02;Burgos;125830;22;7443;1093;9059;42.383333,-3.666667
2022-09-02;Salamanca;112986;43;6559;1191;37274;40.833333,-6.0
2022-09-02;Segovia;50290;10;2735;460;40004;41.166667,-4.0
2022-09-02;Soria;33544;12;2035;378;42173;41.666667,-2.666667
2022-09-01;Ávila;53058;11;3173;576;5019;40.616092,-4.929031
2022-09-01;Burgos;125804;15;7437;1093;9059;42.383333,-3.666667
2022-09-01;Valladolid;189595;22;12061;1681;47186;41.583333,-4.666667
2022-09-01;Zamora;54280;29;3587;674;49275;41.75,-6.0
2022-09-01;León;141131;28;9268;1675;24089;42.666667,-6.0
2022-09-01;Palencia;63557;16;3905;704;34120;42.432128,-4.520647
2022-09-01;Salamanca;112907;33;6549;1190;37274;40.833333,-6.0
2022-09-01;Segovia;50266;9;2733;459;40004;41.166667,-4.0
2022-09-01;Soria;33536;11;2033;378;42173;41.666667,-2.666667
2022-08-31;Burgos;125789;15;7433;1093;9059;42.383333,-3.666667
2022-08-31;León;141103;38;9256;1675;24089;42.666667,-6.0
2022-08-31;Segovia;50257;9;2730;459;40004;41.166667,-4.0
2022-08-31;Soria;33525;5;2032;378;42173;41.666667,-2.666667
2022-08-31;Palencia;63541;20;3904;704;34120;42.432128,-4.520647
2022-08-31;Ávila;53047;14;3167;575;5019;40.616092,-4.929031
2022-08-31;Salamanca;112874;49;6542;1189;37274;40.833333,-6.0
2022-08-31;Valladolid;189573;31;12058;1681;47186;41.583333,-4.666667
2022-08-31;Zamora;54251;16;3583;672;49275;41.75,-6.0
2022-08-30;Burgos;125774;20;7429;1091;9059;42.383333,-3.666667
2022-08-30;León;141065;68;9249;1674;24089;42.666667,-6.0
2022-08-30;Salamanca;112825;90;6536;1189;37274;40.833333,-6.0
2022-08-30;Segovia;50248;8;2727;459;40004;41.166667,-4.0
2022-08-30;Ávila;53033;12;3162;574;5019;40.616092,-4.929031
2022-08-30;Palencia;63521;36;3903;704;34120;42.432128,-4.520647
2022-08-30;Soria;33520;10;2031;378;42173;41.666667,-2.666667
2022-08-30;Valladolid;189542;38;12048;1681;47186;41.583333,-4.666667
2022-08-30;Zamora;54235;31;3579;672;49275;41.75,-6.0
2022-08-29;Burgos;125746;17;7427;1091;9059;42.383333,-3.666667
2022-08-29;León;140988;42;9243;1674;24089;42.666667,-6.0
2022-08-29;Salamanca;112745;51;6520;1188;37274;40.833333,-6.0
2022-08-29;Segovia;50245;8;2725;459;40004;41.166667,-4.0
2022-08-29;Zamora;54205;25;3574;671;49275;41.75,-6.0
2022-08-29;Soria;33507;10;2030;378;42173;41.666667,-2.666667
2022-08-29;Ávila;53002;11;3159;574;5019;40.616092,-4.929031
2022-08-29;Palencia;63480;25;3901;704;34120;42.432128,-4.520647
2022-08-29;Valladolid;189472;32;12038;1681;47186;41.583333,-4.666667
2022-08-28;Burgos;125729;11;7426;1091;9059;42.383333,-3.666667
2022-08-28;Segovia;50237;4;2725;459;40004;41.166667,-4.0
2022-08-28;Soria;33497;2;2029;377;42173;41.666667,-2.666667
2022-08-28;Zamora;54180;15;3573;670;49275;41.75,-6.0
2022-08-28;Ávila;52991;5;3159;574;5019;40.616092,-4.929031
2022-08-28;León;140946;37;9239;1674;24089;42.666667,-6.0
2022-08-28;Valladolid;189440;18;12035;1680;47186;41.583333,-4.666667
2022-08-28;Palencia;63455;11;3901;704;34120;42.432128,-4.520647
2022-08-28;Salamanca;112694;35;6520;1188;37274;40.833333,-6.0
2022-08-27;Ávila;52986;9;3154;572;5019;40.616092,-4.929031
2022-08-27;Valladolid;189422;19;12033;1679;47186;41.583333,-4.666667
2022-08-27;León;140909;25;9235;1674;24089;42.666667,-6.0
2022-08-27;Salamanca;112659;30;6519;1188;37274;40.833333,-6.0
2022-08-27;Soria;33495;4;2028;377;42173;41.666667,-2.666667
2022-08-27;Burgos;125718;16;7424;1091;9059;42.383333,-3.666667
2022-08-27;Palencia;63444;14;3901;704;34120;42.432128,-4.520647
2022-08-27;Segovia;50233;5;2724;459;40004;41.166667,-4.0
2022-08-27;Zamora;54165;12;3573;670;49275;41.75,-6.0
2022-08-26;Burgos;125702;36;7418;1091;9059;42.383333,-3.666667
2022-08-26;Zamora;54153;27;3570;670;49275;41.75,-6.0
2022-08-26;Salamanca;112629;55;6512;1188;37274;40.833333,-6.0
2022-08-26;Ávila;52977;18;3151;571;5019;40.616092,-4.929031
2022-08-26;León;140884;68;9223;1674;24089;42.666667,-6.0
2022-08-26;Palencia;63430;18;3898;704;34120;42.432128,-4.520647
2022-08-26;Segovia;50228;4;2723;459;40004;41.166667,-4.0
2022-08-26;Soria;33491;12;2026;377;42173;41.666667,-2.666667
2022-08-26;Valladolid;189403;52;12023;1677;47186;41.583333,-4.666667
2022-08-25;León;140809;56;9214;1673;24089;42.666667,-6.0
2022-08-25;Salamanca;112564;49;6502;1186;37274;40.833333,-6.0
2022-08-25;Valladolid;189339;40;12016;1677;47186;41.583333,-4.666667
2022-08-25;Burgos;125678;24;7413;1091;9059;42.383333,-3.666667
2022-08-25;Palencia;63399;15;3895;703;34120;42.432128,-4.520647
2022-08-25;Segovia;50214;2;2722;459;40004;41.166667,-4.0
2022-08-25;Soria;33476;12;2025;377;42173;41.666667,-2.666667
2022-08-25;Zamora;54126;25;3568;670;49275;41.75,-6.0
2022-08-25;Ávila;52954;18;3145;569;5019;40.616092,-4.929031
2022-08-24;Burgos;125654;19;7410;1091;9059;42.383333,-3.666667
2022-08-24;Valladolid;189299;33;12005;1677;47186;41.583333,-4.666667
2022-08-24;Zamora;54101;27;3565;670;49275;41.75,-6.0
2022-08-24;León;140753;51;9198;1672;24089;42.666667,-6.0
2022-08-24;Palencia;63384;22;3893;703;34120;42.432128,-4.520647
2022-08-24;Ávila;52936;18;3143;569;5019;40.616092,-4.929031
2022-08-24;Salamanca;112515;52;6494;1186;37274;40.833333,-6.0
2022-08-24;Segovia;50212;9;2721;459;40004;41.166667,-4.0
2022-08-24;Soria;33464;8;2025;377;42173;41.666667,-2.666667
2022-08-23;Ávila;52918;24;3136;569;5019;40.616092,-4.929031
2022-08-23;Palencia;63362;17;3892;703;34120;42.432128,-4.520647
2022-08-23;Salamanca;112463;48;6483;1186;37274;40.833333,-6.0
2022-08-23;Segovia;50203;18;2720;459;40004;41.166667,-4.0
2022-08-23;Valladolid;189266;42;12001;1675;47186;41.583333,-4.666667
2022-08-23;Zamora;54074;22;3563;669;49275;41.75,-6.0
2022-08-23;Burgos;125635;31;7404;1091;9059;42.383333,-3.666667
2022-08-23;Soria;33456;15;2024;377;42173;41.666667,-2.666667
2022-08-23;León;140702;44;9189;1672;24089;42.666667,-6.0
2022-08-22;Ávila;52892;17;3134;569;5019;40.616092,-4.929031
2022-08-22;Burgos;125595;27;7399;1091;9059;42.383333,-3.666667
2022-08-22;Valladolid;189223;36;11987;1673;47186;41.583333,-4.666667
2022-08-22;Zamora;54039;19;3560;669;49275;41.75,-6.0
2022-08-22;León;140627;33;9176;1671;24089;42.666667,-6.0
2022-08-22;Soria;33446;13;2023;377;42173;41.666667,-2.666667
2022-08-22;Palencia;63342;17;3890;703;34120;42.432128,-4.520647
2022-08-22;Salamanca;112415;26;6480;1186;37274;40.833333,-6.0
2022-08-22;Segovia;50188;10;2718;458;40004;41.166667,-4.0
2022-08-21;Ávila;52875;10;3133;568;5019;40.616092,-4.929031
2022-08-21;Salamanca;112389;14;6478;1185;37274;40.833333,-6.0
2022-08-21;Burgos;125568;20;7399;1091;9059;42.383333,-3.666667
2022-08-21;León;140594;24;9175;1671;24089;42.666667,-6.0
2022-08-21;Valladolid;189187;15;11986;1673;47186;41.583333,-4.666667
2022-08-21;Zamora;54020;20;3558;669;49275;41.75,-6.0
2022-08-21;Palencia;63325;14;3890;703;34120;42.432128,-4.520647
2022-08-21;Segovia;50178;10;2718;458;40004;41.166667,-4.0
2022-08-21;Soria;33433;16;2023;377;42173;41.666667,-2.666667
2022-08-20;Ávila;52865;10;3132;568;5019;40.616092,-4.929031
2022-08-20;Salamanca;112375;31;6476;1184;37274;40.833333,-6.0
2022-08-20;Segovia;50168;9;2717;458;40004;41.166667,-4.0
2022-08-20;Zamora;54000;15;3558;669;49275;41.75,-6.0
2022-08-20;Burgos;125548;15;7394;1091;9059;42.383333,-3.666667
2022-08-20;Palencia;63311;17;3889;703;34120;42.432128,-4.520647
2022-08-20;León;140570;42;9173;1670;24089;42.666667,-6.0
2022-08-20;Soria;33417;6;2023;377;42173;41.666667,-2.666667
2022-08-20;Valladolid;189172;16;11982;1673;47186;41.583333,-4.666667
2022-08-19;Soria;33411;4;2020;377;42173;41.666667,-2.666667
2022-08-19;Palencia;63294;27;3886;703;34120;42.432128,-4.520647
2022-08-19;Salamanca;112344;51;6463;1183;37274;40.833333,-6.0
2022-08-19;Segovia;50159;13;2712;458;40004;41.166667,-4.0
2022-08-19;Ávila;52855;22;3127;567;5019;40.616092,-4.929031
2022-08-19;Burgos;125533;23;7392;1091;9059;42.383333,-3.666667
2022-08-19;León;140528;32;9151;1667;24089;42.666667,-6.0
2022-08-19;Valladolid;189156;41;11975;1673;47186;41.583333,-4.666667
2022-08-19;Zamora;53985;20;3553;669;49275;41.75,-6.0
2022-08-18;Valladolid;189095;33;11968;1673;47186;41.583333,-4.666667
2022-08-18;Palencia;63273;25;3884;703;34120;42.432128,-4.520647
2022-08-18;Salamanca;112282;40;6459;1183;37274;40.833333,-6.0
2022-08-18;Segovia;50145;10;2709;458;40004;41.166667,-4.0
2022-08-18;Burgos;125502;22;7390;1091;9059;42.383333,-3.666667
2022-08-18;Zamora;53924;13;3549;668;49275;41.75,-6.0
2022-08-18;Ávila;52833;17;3123;567;5019;40.616092,-4.929031
2022-08-18;León;140454;19;9143;1667;24089;42.666667,-6.0
2022-08-18;Soria;33402;4;2020;377;42173;41.666667,-2.666667
2022-08-17;Ávila;52816;22;3121;567;5019;40.616092,-4.929031
2022-08-17;Palencia;63248;20;3882;703;34120;42.432128,-4.520647
2022-08-17;León;140435;43;9131;1667;24089;42.666667,-6.0
2022-08-17;Segovia;50135;12;2709;458;40004;41.166667,-4.0
2022-08-17;Burgos;125480;19;7382;1091;9059;42.383333,-3.666667
2022-08-17;Salamanca;112242;53;6450;1180;37274;40.833333,-6.0
2022-08-17;Soria;33398;14;2017;377;42173;41.666667,-2.666667
2022-08-17;Valladolid;189062;31;11956;1672;47186;41.583333,-4.666667
2022-08-17;Zamora;53911;21;3544;668;49275;41.75,-6.0
2022-08-16;Soria;33384;7;2016;377;42173;41.666667,-2.666667
2022-08-16;Zamora;53890;16;3538;666;49275;41.75,-6.0
2022-08-16;Ávila;52794;12;3117;565;5019;40.616092,-4.929031
2022-08-16;Palencia;63228;16;3878;703;34120;42.432128,-4.520647
2022-08-16;Salamanca;112189;21;6440;1179;37274;40.833333,-6.0
2022-08-16;Segovia;50123;11;2704;458;40004;41.166667,-4.0
2022-08-16;León;140392;22;9126;1667;24089;42.666667,-6.0
2022-08-16;Valladolid;189031;20;11949;1670;47186;41.583333,-4.666667
2022-08-16;Burgos;125461;10;7375;1091;9059;42.383333,-3.666667
2022-08-15;Palencia;63206;15;3877;703;34120;42.432128,-4.520647
2022-08-15;Segovia;50113;11;2704;458;40004;41.166667,-4.0
2022-08-15;Valladolid;188970;19;11947;1670;47186;41.583333,-4.666667
2022-08-15;León;140329;18;9120;1665;24089;42.666667,-6.0
2022-08-15;Burgos;125429;9;7369;1089;9059;42.383333,-3.666667
2022-08-15;Salamanca;112137;17;6433;1176;37274;40.833333,-6.0
2022-08-15;Ávila;52763;12;3115;565;5019;40.616092,-4.929031
2022-08-15;Soria;33373;6;2015;376;42173;41.666667,-2.666667
2022-08-15;Zamora;53855;14;3538;666;49275;41.75,-6.0
2022-08-14;Burgos;125420;10;7367;1088;9059;42.383333,-3.666667
2022-08-14;León;140311;17;9117;1664;24089;42.666667,-6.0
2022-08-14;Salamanca;112120;26;6431;1175;37274;40.833333,-6.0
2022-08-14;Zamora;53841;12;3538;666;49275;41.75,-6.0
2022-08-14;Ávila;52751;7;3115;565;5019;40.616092,-4.929031
2022-08-14;Palencia;63191;12;3877;703;34120;42.432128,-4.520647
2022-08-14;Segovia;50102;2;2703;458;40004;41.166667,-4.0
2022-08-14;Soria;33367;5;2015;376;42173;41.666667,-2.666667
2022-08-14;Valladolid;188951;11;11943;1669;47186;41.583333,-4.666667
2022-08-13;Soria;33362;3;2013;375;42173;41.666667,-2.666667
2022-08-13;Valladolid;188940;15;11942;1669;47186;41.583333,-4.666667
2022-08-13;Burgos;125410;7;7360;1087;9059;42.383333,-3.666667
2022-08-13;Salamanca;112094;17;6428;1174;37274;40.833333,-6.0
2022-08-13;Segovia;50100;3;2701;458;40004;41.166667,-4.0
2022-08-13;Zamora;53829;14;3537;666;49275;41.75,-6.0
2022-08-13;Ávila;52744;18;3115;565;5019;40.616092,-4.929031
2022-08-13;León;140294;33;9115;1664;24089;42.666667,-6.0
2022-08-13;Palencia;63179;9;3874;703;34120;42.432128,-4.520647
2022-08-12;León;140261;49;9101;1664;24089;42.666667,-6.0
2022-08-12;Palencia;63170;28;3871;701;34120;42.432128,-4.520647
2022-08-12;Salamanca;112077;55;6420;1174;37274;40.833333,-6.0
2022-08-12;Segovia;50097;11;2697;458;40004;41.166667,-4.0
2022-08-12;Soria;33359;14;2009;375;42173;41.666667,-2.666667
2022-08-12;Ávila;52726;17;3109;563;5019;40.616092,-4.929031
2022-08-12;Burgos;125403;32;7354;1087;9059;42.383333,-3.666667
2022-08-12;Valladolid;188925;74;11923;1669;47186;41.583333,-4.666667
2022-08-12;Zamora;53815;25;3532;666;49275;41.75,-6.0
2022-08-11;Burgos;125366;23;7344;1084;9059;42.383333,-3.666667
2022-08-11;Segovia;50083;10;2695;458;40004;41.166667,-4.0
2022-08-11;Palencia;63134;25;3868;700;34120;42.432128,-4.520647
2022-08-11;Ávila;52700;16;3099;561;5019;40.616092,-4.929031
2022-08-11;León;140174;31;9086;1663;24089;42.666667,-6.0
2022-08-11;Salamanca;111979;31;6398;1172;37274;40.833333,-6.0
2022-08-11;Soria;33338;14;2005;374;42173;41.666667,-2.666667
2022-08-11;Valladolid;188805;51;11911;1669;47186;41.583333,-4.666667
2022-08-11;Zamora;53783;18;3531;665;49275;41.75,-6.0
2022-08-10;León;140143;52;9079;1663;24089;42.666667,-6.0
2022-08-10;Palencia;63109;17;3859;699;34120;42.432128,-4.520647
2022-08-10;Ávila;52684;24;3097;561;5019;40.616092,-4.929031
2022-08-10;Burgos;125343;33;7338;1083;9059;42.383333,-3.666667
2022-08-10;Salamanca;111948;55;6387;1171;37274;40.833333,-6.0
2022-08-10;Segovia;50073;11;2693;457;40004;41.166667,-4.0
2022-08-10;Soria;33324;13;2003;374;42173;41.666667,-2.666667
2022-08-10;Zamora;53765;22;3520;665;49275;41.75,-6.0
2022-08-10;Valladolid;188754;46;11895;1669;47186;41.583333,-4.666667
2022-08-09;Ávila;52660;50;3093;560;5019;40.616092,-4.929031
2022-08-09;Burgos;125310;38;7332;1082;9059;42.383333,-3.666667
2022-08-09;León;140091;54;9068;1662;24089;42.666667,-6.0
2022-08-09;Soria;33311;15;2002;374;42173;41.666667,-2.666667
2022-08-09;Zamora;53743;35;3515;663;49275;41.75,-6.0
2022-08-09;Palencia;63092;38;3855;698;34120;42.432128,-4.520647
2022-08-09;Salamanca;111893;93;6376;1168;37274;40.833333,-6.0
2022-08-09;Segovia;50062;13;2692;457;40004;41.166667,-4.0
2022-08-09;Valladolid;188708;78;11873;1667;47186;41.583333,-4.666667
2022-08-08;León;140020;40;9059;1661;24089;42.666667,-6.0
2022-08-08;Palencia;63043;24;3852;698;34120;42.432128,-4.520647
2022-08-08;Salamanca;111826;55;6358;1167;37274;40.833333,-6.0
2022-08-08;Valladolid;188611;60;11858;1666;47186;41.583333,-4.666667
2022-08-08;Segovia;50052;11;2690;457;40004;41.166667,-4.0
2022-08-08;Soria;33300;15;1999;374;42173;41.666667,-2.666667
2022-08-08;Zamora;53702;18;3510;663;49275;41.75,-6.0
2022-08-08;Ávila;52624;37;3084;558;5019;40.616092,-4.929031
2022-08-08;Burgos;125265;26;7323;1082;9059;42.383333,-3.666667
2022-08-07;Valladolid;188551;25;11857;1665;47186;41.583333,-4.666667
2022-08-07;Burgos;125239;12;7323;1082;9059;42.383333,-3.666667
2022-08-07;León;139980;27;9056;1660;24089;42.666667,-6.0
2022-08-07;Palencia;63019;18;3852;698;34120;42.432128,-4.520647
2022-08-07;Salamanca;111771;34;6355;1166;37274;40.833333,-6.0
2022-08-07;Soria;33285;14;1999;374;42173;41.666667,-2.666667
2022-08-07;Zamora;53684;23;3510;663;49275;41.75,-6.0
2022-08-07;Ávila;52587;12;3083;558;5019;40.616092,-4.929031
2022-08-07;Segovia;50041;10;2688;456;40004;41.166667,-4.0
2022-08-06;Segovia;50031;4;2687;455;40004;41.166667,-4.0
2022-08-06;Zamora;53661;20;3508;662;49275;41.75,-6.0
2022-08-06;Burgos;125227;17;7319;1082;9059;42.383333,-3.666667
2022-08-06;León;139953;38;9051;1660;24089;42.666667,-6.0
2022-08-06;Palencia;63001;14;3847;698;34120;42.432128,-4.520647
2022-08-06;Salamanca;111737;33;6354;1166;37274;40.833333,-6.0
2022-08-06;Soria;33271;4;1998;373;42173;41.666667,-2.666667
2022-08-06;Ávila;52575;14;3079;556;5019;40.616092,-4.929031
2022-08-06;Valladolid;188526;33;11855;1664;47186;41.583333,-4.666667
2022-08-05;León;139915;73;9030;1660;24089;42.666667,-6.0
2022-08-05;Soria;33267;10;1996;373;42173;41.666667,-2.666667
2022-08-05;Zamora;53641;30;3503;662;49275;41.75,-6.0
2022-08-05;Ávila;52561;28;3071;555;5019;40.616092,-4.929031
2022-08-05;Burgos;125210;44;7307;1080;9059;42.383333,-3.666667
2022-08-05;Salamanca;111704;50;6341;1164;37274;40.833333,-6.0
2022-08-05;Segovia;50027;13;2682;454;40004;41.166667,-4.0
2022-08-05;Palencia;62987;41;3841;698;34120;42.432128,-4.520647
2022-08-05;Valladolid;188493;75;11836;1663;47186;41.583333,-4.666667
2022-08-04;Ávila;52522;22;3066;555;5019;40.616092,-4.929031
2022-08-04;León;139770;50;9015;1659;24089;42.666667,-6.0
2022-08-04;Salamanca;111598;37;6331;1163;37274;40.833333,-6.0
2022-08-04;Segovia;50011;13;2677;454;40004;41.166667,-4.0
2022-08-04;Zamora;53596;26;3494;660;49275;41.75,-6.0
2022-08-04;Burgos;125144;36;7303;1080;9059;42.383333,-3.666667
2022-08-04;Palencia;62938;34;3834;698;34120;42.432128,-4.520647
2022-08-04;Soria;33253;9;1994;373;42173;41.666667,-2.666667
2022-08-04;Valladolid;188356;56;11819;1662;47186;41.583333,-4.666667
2022-08-03;Ávila;52500;25;3059;553;5019;40.616092,-4.929031
2022-08-03;León;139720;72;9001;1658;24089;42.666667,-6.0
2022-08-03;Salamanca;111561;53;6318;1162;37274;40.833333,-6.0
2022-08-03;Segovia;49998;15;2676;454;40004;41.166667,-4.0
2022-08-03;Soria;33244;11;1993;373;42173;41.666667,-2.666667
2022-08-03;Zamora;53570;38;3490;659;49275;41.75,-6.0
2022-08-03;Burgos;125108;35;7288;1080;9059;42.383333,-3.666667
2022-08-03;Palencia;62904;26;3828;697;34120;42.432128,-4.520647
2022-08-03;Valladolid;188300;52;11801;1660;47186;41.583333,-4.666667
2022-08-02;Ávila;52475;40;3049;549;5019;40.616092,-4.929031
2022-08-02;León;139648;68;8986;1656;24089;42.666667,-6.0
2022-08-02;Zamora;53532;51;3484;658;49275;41.75,-6.0
2022-08-02;Burgos;125073;69;7280;1079;9059;42.383333,-3.666667
2022-08-02;Palencia;62878;45;3821;697;34120;42.432128,-4.520647
2022-08-02;Salamanca;111508;98;6306;1159;37274;40.833333,-6.0
2022-08-02;Segovia;49983;27;2671;454;40004;41.166667,-4.0
2022-08-02;Soria;33233;18;1991;373;42173;41.666667,-2.666667
2022-08-02;Valladolid;188248;108;11779;1657;47186;41.583333,-4.666667
2022-08-01;Valladolid;188077;85;11747;1654;47186;41.583333,-4.666667
